case_label,total_jobs,completed_jobs,failed_jobs,lost_jobs,job_id,payload_name,job_type,status,attempts,last_error,created_at,enqueued_at,dequeued_at,completed_at,failed_at
with_outage_error_rate_100,100,0,100,0,204373,job-69,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.87592Z,2026-02-22T02:11:13.037303Z,2026-02-22T02:11:15.505045Z,,2026-02-22T02:11:16.316568Z
with_outage_error_rate_100,100,0,100,0,204374,job-70,noop,failed,5,could not not fail,2026-02-22T02:10:54.878843Z,2026-02-22T02:11:13.04303Z,2026-02-22T02:11:16.234318Z,,2026-02-22T02:11:17.040466Z
with_outage_error_rate_100,100,0,100,0,204375,job-71,noop,failed,5,could not not fail,2026-02-22T02:10:54.882083Z,2026-02-22T02:11:14.68099Z,2026-02-22T02:11:17.043183Z,,2026-02-22T02:11:17.847772Z
with_outage_error_rate_100,100,0,100,0,204376,job-72,noop,failed,5,error thrown for educational purposes,2026-02-22T02:10:54.885347Z,2026-02-22T02:11:26.785396Z,2026-02-22T02:11:37.826736Z,,2026-02-22T02:11:38.633828Z
with_outage_error_rate_100,100,0,100,0,204377,job-73,noop,failed,5,error about an error,2026-02-22T02:10:54.888693Z,2026-02-22T02:11:27.631796Z,2026-02-22T02:11:38.153919Z,,2026-02-22T02:11:38.961742Z
with_outage_error_rate_100,100,0,100,0,204378,job-74,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.894618Z,2026-02-22T02:11:27.676679Z,2026-02-22T02:11:38.20346Z,,2026-02-22T02:11:39.014098Z
with_outage_error_rate_100,100,0,100,0,204379,job-75,noop,failed,5,could not not fail,2026-02-22T02:10:54.897121Z,2026-02-22T02:11:39.034149Z,2026-02-22T02:11:41.056701Z,,2026-02-22T02:11:41.864948Z
with_outage_error_rate_100,100,0,100,0,204380,job-76,noop,failed,5,error about an error,2026-02-22T02:10:54.899516Z,2026-02-22T02:11:39.4244Z,2026-02-22T02:11:41.460904Z,,2026-02-22T02:11:42.268088Z
with_outage_error_rate_100,100,0,100,0,204381,job-77,noop,failed,5,refusing to complete,2026-02-22T02:10:54.902027Z,2026-02-22T02:11:39.441287Z,2026-02-22T02:11:41.468472Z,,2026-02-22T02:11:42.278066Z
with_outage_error_rate_100,100,0,100,0,204382,job-78,noop,failed,5,error thrown for educational purposes,2026-02-22T02:10:54.904646Z,2026-02-22T02:11:39.445169Z,2026-02-22T02:11:41.478302Z,,2026-02-22T02:11:42.284952Z
with_outage_error_rate_100,100,0,100,0,204383,job-79,noop,failed,5,done trying,2026-02-22T02:10:54.907464Z,2026-02-22T02:11:39.775408Z,2026-02-22T02:11:41.82464Z,,2026-02-22T02:11:42.63376Z
with_outage_error_rate_100,100,0,100,0,204384,job-80,noop,failed,5,success was never an option,2026-02-22T02:10:54.910482Z,2026-02-22T02:11:39.822569Z,2026-02-22T02:11:41.872976Z,,2026-02-22T02:11:42.67977Z
with_outage_error_rate_100,100,0,100,0,204385,job-81,noop,failed,5,could not not fail,2026-02-22T02:10:54.913608Z,2026-02-22T02:11:39.826438Z,2026-02-22T02:11:41.902031Z,,2026-02-22T02:11:42.710336Z
with_outage_error_rate_100,100,0,100,0,204386,job-82,noop,failed,5,success was never an option,2026-02-22T02:10:54.917957Z,2026-02-22T02:11:39.84698Z,2026-02-22T02:11:41.905714Z,,2026-02-22T02:11:42.713708Z
with_outage_error_rate_100,100,0,100,0,204387,job-83,noop,failed,5,could not not fail,2026-02-22T02:10:54.921473Z,2026-02-22T02:11:41.080153Z,2026-02-22T02:11:43.099105Z,,2026-02-22T02:11:43.904304Z
with_outage_error_rate_100,100,0,100,0,204388,job-84,noop,failed,5,error about an error,2026-02-22T02:10:54.927397Z,2026-02-22T02:11:41.40683Z,2026-02-22T02:11:43.451621Z,,2026-02-22T02:11:44.255978Z
with_outage_error_rate_100,100,0,100,0,204389,job-85,noop,failed,5,success was never an option,2026-02-22T02:10:54.929977Z,2026-02-22T02:11:41.471379Z,2026-02-22T02:11:43.530591Z,,2026-02-22T02:11:44.335846Z
with_outage_error_rate_100,100,0,100,0,204390,job-86,noop,failed,5,operation failed successfully,2026-02-22T02:10:54.932568Z,2026-02-22T02:11:41.817559Z,2026-02-22T02:11:43.846571Z,,2026-02-22T02:11:44.651631Z
with_outage_error_rate_100,100,0,100,0,204391,job-87,noop,failed,5,could not not fail,2026-02-22T02:10:54.935056Z,2026-02-22T02:11:41.894673Z,2026-02-22T02:11:43.902893Z,,2026-02-22T02:11:44.706956Z
with_outage_error_rate_100,100,0,100,0,204392,job-88,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.93755Z,2026-02-22T02:11:41.893737Z,2026-02-22T02:11:44.258761Z,,2026-02-22T02:11:45.063364Z
with_outage_error_rate_100,100,0,100,0,204393,job-89,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.94031Z,2026-02-22T02:11:42.222104Z,2026-02-22T02:11:44.303952Z,,2026-02-22T02:11:45.108209Z
with_outage_error_rate_100,100,0,100,0,204394,job-90,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.943303Z,2026-02-22T02:11:43.034761Z,2026-02-22T02:11:45.066415Z,,2026-02-22T02:11:45.874114Z
with_outage_error_rate_100,100,0,100,0,204395,job-91,noop,failed,5,error thrown for educational purposes,2026-02-22T02:10:54.946307Z,2026-02-22T02:11:44.695297Z,2026-02-22T02:11:46.695938Z,,2026-02-22T02:11:47.50142Z
with_outage_error_rate_100,100,0,100,0,204396,job-92,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.949238Z,2026-02-22T02:11:45.139069Z,2026-02-22T02:11:47.14291Z,,2026-02-22T02:11:47.94773Z
with_outage_error_rate_100,100,0,100,0,204397,job-93,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.952511Z,2026-02-22T02:11:45.14677Z,2026-02-22T02:11:47.153558Z,,2026-02-22T02:11:47.957392Z
with_outage_error_rate_100,100,0,100,0,204398,job-94,noop,failed,5,error about an error,2026-02-22T02:10:54.955814Z,2026-02-22T02:11:45.462382Z,2026-02-22T02:11:47.479774Z,,2026-02-22T02:11:48.285138Z
with_outage_error_rate_100,100,0,100,0,204399,job-95,noop,failed,5,this job has seen enough,2026-02-22T02:10:54.959243Z,2026-02-22T02:11:45.503474Z,2026-02-22T02:11:47.504093Z,,2026-02-22T02:11:48.310269Z
with_outage_error_rate_100,100,0,100,0,204400,job-96,noop,failed,5,operation failed successfully,2026-02-22T02:10:54.965171Z,2026-02-22T02:11:45.51495Z,2026-02-22T02:11:47.544776Z,,2026-02-22T02:11:48.352263Z
with_outage_error_rate_100,100,0,100,0,204401,job-97,noop,failed,5,could not not fail,2026-02-22T02:10:54.968089Z,2026-02-22T02:11:45.5181Z,2026-02-22T02:11:47.544783Z,,2026-02-22T02:11:48.351612Z
with_outage_error_rate_100,100,0,100,0,204402,job-98,noop,failed,5,could not not fail,2026-02-22T02:10:54.970645Z,2026-02-22T02:11:46.270467Z,2026-02-22T02:11:48.276709Z,,2026-02-22T02:11:49.083647Z
with_outage_error_rate_100,100,0,100,0,204403,job-99,noop,failed,5,"this is not a bug, it's a statement",2026-02-22T02:10:54.973469Z,2026-02-22T02:11:46.324983Z,2026-02-22T02:11:48.333288Z,,2026-02-22T02:11:49.13945Z
